TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,Year,Month,Hour
7753,coffee,2017-07-03 12:58:53,afternoon,weekday,2017-07-03,12:58:53,2017,7,12
7753,soup,2017-07-03 12:58:53,afternoon,weekday,2017-07-03,12:58:53,2017,7,12
7753,sandwich,2017-07-03 12:58:53,afternoon,weekday,2017-07-03,12:58:53,2017,7,12
7754,hot chocolate,2017-07-03 13:27:09,afternoon,weekday,2017-07-03,13:27:09,2017,7,13
7754,coffee,2017-07-03 13:27:09,afternoon,weekday,2017-07-03,13:27:09,2017,7,13
7754,sandwich,2017-07-03 13:27:09,afternoon,weekday,2017-07-03,13:27:09,2017,7,13
7754,cake,2017-07-03 13:27:09,afternoon,weekday,2017-07-03,13:27:09,2017,7,13
7755,coffee,2017-07-03 13:28:11,afternoon,weekday,2017-07-03,13:28:11,2017,7,13
7755,salad,2017-07-03 13:28:11,afternoon,weekday,2017-07-03,13:28:11,2017,7,13
7755,tiffin,2017-07-03 13:28:11,afternoon,weekday,2017-07-03,13:28:11,2017,7,13
7756,hot chocolate,2017-07-03 13:30:05,afternoon,weekday,2017-07-03,13:30:05,2017,7,13
7756,coffee,2017-07-03 13:30:05,afternoon,weekday,2017-07-03,13:30:05,2017,7,13
7756,sandwich,2017-07-03 13:30:05,afternoon,weekday,2017-07-03,13:30:05,2017,7,13
7756,cake,2017-07-03 13:30:05,afternoon,weekday,2017-07-03,13:30:05,2017,7,13
7757,coffee,2017-07-03 13:36:33,afternoon,weekday,2017-07-03,13:36:33,2017,7,13
7757,soup,2017-07-03 13:36:33,afternoon,weekday,2017-07-03,13:36:33,2017,7,13
7757,spanish brunch,2017-07-03 13:36:33,afternoon,weekday,2017-07-03,13:36:33,2017,7,13
7758,cookies,2017-07-03 13:52:37,afternoon,weekday,2017-07-03,13:52:37,2017,7,13
7759,farm house,2017-07-03 13:53:17,afternoon,weekday,2017-07-03,13:53:17,2017,7,13
7760,farm house,2017-07-03 14:08:11,afternoon,weekday,2017-07-03,14:08:11,2017,7,14
7760,soup,2017-07-03 14:08:11,afternoon,weekday,2017-07-03,14:08:11,2017,7,14
7760,salad,2017-07-03 14:08:11,afternoon,weekday,2017-07-03,14:08:11,2017,7,14
7760,spanish brunch,2017-07-03 14:08:11,afternoon,weekday,2017-07-03,14:08:11,2017,7,14
7760,toast,2017-07-03 14:08:11,afternoon,weekday,2017-07-03,14:08:11,2017,7,14
7760,coffee,2017-07-03 14:08:11,afternoon,weekday,2017-07-03,14:08:11,2017,7,14
7760,coffee,2017-07-03 14:08:11,afternoon,weekday,2017-07-03,14:08:11,2017,7,14
7761,fudge,2017-07-03 14:14:53,afternoon,weekday,2017-07-03,14:14:53,2017,7,14
7762,chicken stew,2017-07-03 14:23:26,afternoon,weekday,2017-07-03,14:23:26,2017,7,14
7762,tea,2017-07-03 14:23:26,afternoon,weekday,2017-07-03,14:23:26,2017,7,14
7763,farm house,2017-07-03 14:32:10,afternoon,weekday,2017-07-03,14:32:10,2017,7,14
7764,cake,2017-07-03 14:33:57,afternoon,weekday,2017-07-03,14:33:57,2017,7,14
7764,tiffin,2017-07-03 14:33:57,afternoon,weekday,2017-07-03,14:33:57,2017,7,14
7764,coffee,2017-07-03 14:33:57,afternoon,weekday,2017-07-03,14:33:57,2017,7,14
7764,coffee,2017-07-03 14:33:57,afternoon,weekday,2017-07-03,14:33:57,2017,7,14
7765,spanish brunch,2017-07-03 14:37:23,afternoon,weekday,2017-07-03,14:37:23,2017,7,14
7765,tea,2017-07-03 14:37:23,afternoon,weekday,2017-07-03,14:37:23,2017,7,14
7766,bread,2017-07-03 14:44:39,afternoon,weekday,2017-07-03,14:44:39,2017,7,14
7767,coffee,2017-07-03 14:44:54,afternoon,weekday,2017-07-03,14:44:54,2017,7,14
7768,pastry,2017-07-03 14:52:50,afternoon,weekday,2017-07-03,14:52:50,2017,7,14
7768,tiffin,2017-07-03 14:52:50,afternoon,weekday,2017-07-03,14:52:50,2017,7,14
7768,truffles,2017-07-03 14:52:50,afternoon,weekday,2017-07-03,14:52:50,2017,7,14
7768,bread,2017-07-03 14:52:50,afternoon,weekday,2017-07-03,14:52:50,2017,7,14
7768,soup,2017-07-03 14:52:50,afternoon,weekday,2017-07-03,14:52:50,2017,7,14
7769,bread,2017-07-03 15:28:48,afternoon,weekday,2017-07-03,15:28:48,2017,7,15
7770,bread,2017-07-03 15:39:33,afternoon,weekday,2017-07-03,15:39:33,2017,7,15
7770,pastry,2017-07-03 15:39:33,afternoon,weekday,2017-07-03,15:39:33,2017,7,15
7771,coffee,2017-07-03 15:42:17,afternoon,weekday,2017-07-03,15:42:17,2017,7,15
7771,cake,2017-07-03 15:42:17,afternoon,weekday,2017-07-03,15:42:17,2017,7,15
7772,tea,2017-07-03 15:58:36,afternoon,weekday,2017-07-03,15:58:36,2017,7,15
7772,tea,2017-07-03 15:58:36,afternoon,weekday,2017-07-03,15:58:36,2017,7,15
7772,cake,2017-07-03 15:58:36,afternoon,weekday,2017-07-03,15:58:36,2017,7,15
7772,cake,2017-07-03 15:58:36,afternoon,weekday,2017-07-03,15:58:36,2017,7,15
7773,cake,2017-07-03 16:09:28,afternoon,weekday,2017-07-03,16:09:28,2017,7,16
7773,tea,2017-07-03 16:09:28,afternoon,weekday,2017-07-03,16:09:28,2017,7,16
7774,hot chocolate,2017-08-03 09:00:03,morning,weekday,2017-08-03,09:00:03,2017,8,9
7774,coffee,2017-08-03 09:00:03,morning,weekday,2017-08-03,09:00:03,2017,8,9
7774,bread,2017-08-03 09:00:03,morning,weekday,2017-08-03,09:00:03,2017,8,9
7775,bread,2017-08-03 09:01:07,morning,weekday,2017-08-03,09:01:07,2017,8,9
7776,bread,2017-08-03 09:17:48,morning,weekday,2017-08-03,09:17:48,2017,8,9
7776,bread,2017-08-03 09:17:48,morning,weekday,2017-08-03,09:17:48,2017,8,9
7777,bread,2017-08-03 09:41:07,morning,weekday,2017-08-03,09:41:07,2017,8,9
7778,bread,2017-08-03 09:42:16,morning,weekday,2017-08-03,09:42:16,2017,8,9
7778,pastry,2017-08-03 09:42:16,morning,weekday,2017-08-03,09:42:16,2017,8,9
7779,pastry,2017-08-03 09:45:43,morning,weekday,2017-08-03,09:45:43,2017,8,9
7779,coffee,2017-08-03 09:45:43,morning,weekday,2017-08-03,09:45:43,2017,8,9
7780,medialuna,2017-08-03 09:52:02,morning,weekday,2017-08-03,09:52:02,2017,8,9
7780,bread,2017-08-03 09:52:02,morning,weekday,2017-08-03,09:52:02,2017,8,9
7781,toast,2017-08-03 10:01:33,morning,weekday,2017-08-03,10:01:33,2017,8,10
7781,bread,2017-08-03 10:01:33,morning,weekday,2017-08-03,10:01:33,2017,8,10
7782,bread,2017-08-03 10:08:54,morning,weekday,2017-08-03,10:08:54,2017,8,10
7783,coffee,2017-08-03 10:11:42,morning,weekday,2017-08-03,10:11:42,2017,8,10
7783,coffee,2017-08-03 10:11:42,morning,weekday,2017-08-03,10:11:42,2017,8,10
7783,cake,2017-08-03 10:11:42,morning,weekday,2017-08-03,10:11:42,2017,8,10
7784,tea,2017-08-03 10:17:53,morning,weekday,2017-08-03,10:17:53,2017,8,10
7784,tea,2017-08-03 10:17:53,morning,weekday,2017-08-03,10:17:53,2017,8,10
7784,bread,2017-08-03 10:17:53,morning,weekday,2017-08-03,10:17:53,2017,8,10
7784,coffee,2017-08-03 10:17:53,morning,weekday,2017-08-03,10:17:53,2017,8,10
7784,pastry,2017-08-03 10:17:53,morning,weekday,2017-08-03,10:17:53,2017,8,10
7785,bread,2017-08-03 10:22:10,morning,weekday,2017-08-03,10:22:10,2017,8,10
7786,pastry,2017-08-03 11:03:24,morning,weekday,2017-08-03,11:03:24,2017,8,11
7787,bread,2017-08-03 11:25:42,morning,weekday,2017-08-03,11:25:42,2017,8,11
7788,baguette,2017-08-03 11:27:14,morning,weekday,2017-08-03,11:27:14,2017,8,11
7789,coffee,2017-08-03 12:05:13,afternoon,weekday,2017-08-03,12:05:13,2017,8,12
7789,coffee,2017-08-03 12:05:13,afternoon,weekday,2017-08-03,12:05:13,2017,8,12
7789,pastry,2017-08-03 12:05:13,afternoon,weekday,2017-08-03,12:05:13,2017,8,12
7790,bread,2017-08-03 12:21:19,afternoon,weekday,2017-08-03,12:21:19,2017,8,12
7791,coffee,2017-08-03 13:08:19,afternoon,weekday,2017-08-03,13:08:19,2017,8,13
7791,coffee,2017-08-03 13:08:19,afternoon,weekday,2017-08-03,13:08:19,2017,8,13
7792,coffee,2017-08-03 13:09:14,afternoon,weekday,2017-08-03,13:09:14,2017,8,13
7792,coffee,2017-08-03 13:09:14,afternoon,weekday,2017-08-03,13:09:14,2017,8,13
7792,chicken stew,2017-08-03 13:09:14,afternoon,weekday,2017-08-03,13:09:14,2017,8,13
7792,salad,2017-08-03 13:09:14,afternoon,weekday,2017-08-03,13:09:14,2017,8,13
7793,bread,2017-08-03 13:11:43,afternoon,weekday,2017-08-03,13:11:43,2017,8,13
7794,soup,2017-08-03 13:12:08,afternoon,weekday,2017-08-03,13:12:08,2017,8,13
7795,truffles,2017-08-03 13:22:39,afternoon,weekday,2017-08-03,13:22:39,2017,8,13
7795,coffee,2017-08-03 13:22:39,afternoon,weekday,2017-08-03,13:22:39,2017,8,13
7795,sandwich,2017-08-03 13:22:39,afternoon,weekday,2017-08-03,13:22:39,2017,8,13
7795,sandwich,2017-08-03 13:22:39,afternoon,weekday,2017-08-03,13:22:39,2017,8,13
7795,bread,2017-08-03 13:22:39,afternoon,weekday,2017-08-03,13:22:39,2017,8,13
7796,soup,2017-08-03 13:28:54,afternoon,weekday,2017-08-03,13:28:54,2017,8,13
7796,soup,2017-08-03 13:28:54,afternoon,weekday,2017-08-03,13:28:54,2017,8,13
7796,mineral water,2017-08-03 13:28:54,afternoon,weekday,2017-08-03,13:28:54,2017,8,13
7796,farm house,2017-08-03 13:28:54,afternoon,weekday,2017-08-03,13:28:54,2017,8,13
7797,bread,2017-08-03 13:53:14,afternoon,weekday,2017-08-03,13:53:14,2017,8,13
7798,coffee,2017-08-03 13:53:48,afternoon,weekday,2017-08-03,13:53:48,2017,8,13
7798,tea,2017-08-03 13:53:48,afternoon,weekday,2017-08-03,13:53:48,2017,8,13
7798,soup,2017-08-03 13:53:48,afternoon,weekday,2017-08-03,13:53:48,2017,8,13
7799,chicken stew,2017-08-03 14:15:18,afternoon,weekday,2017-08-03,14:15:18,2017,8,14
7800,coffee,2017-08-03 14:16:09,afternoon,weekday,2017-08-03,14:16:09,2017,8,14
7801,cake,2017-08-03 15:02:44,afternoon,weekday,2017-08-03,15:02:44,2017,8,15
7801,jammie dodgers,2017-08-03 15:02:44,afternoon,weekday,2017-08-03,15:02:44,2017,8,15
7802,bread,2017-08-03 15:05:35,afternoon,weekday,2017-08-03,15:05:35,2017,8,15
7803,coffee,2017-08-03 15:08:13,afternoon,weekday,2017-08-03,15:08:13,2017,8,15
7803,coffee,2017-08-03 15:08:13,afternoon,weekday,2017-08-03,15:08:13,2017,8,15
7803,coffee,2017-08-03 15:08:13,afternoon,weekday,2017-08-03,15:08:13,2017,8,15
7803,tea,2017-08-03 15:08:13,afternoon,weekday,2017-08-03,15:08:13,2017,8,15
7803,cake,2017-08-03 15:08:13,afternoon,weekday,2017-08-03,15:08:13,2017,8,15
7803,scone,2017-08-03 15:08:13,afternoon,weekday,2017-08-03,15:08:13,2017,8,15
7803,sandwich,2017-08-03 15:08:13,afternoon,weekday,2017-08-03,15:08:13,2017,8,15
7803,sandwich,2017-08-03 15:08:13,afternoon,weekday,2017-08-03,15:08:13,2017,8,15
7804,baguette,2017-08-03 15:41:19,afternoon,weekday,2017-08-03,15:41:19,2017,8,15
7805,tea,2017-08-03 16:04:48,afternoon,weekday,2017-08-03,16:04:48,2017,8,16
7805,juice,2017-08-03 16:04:48,afternoon,weekday,2017-08-03,16:04:48,2017,8,16
7805,scone,2017-08-03 16:04:48,afternoon,weekday,2017-08-03,16:04:48,2017,8,16
7805,cake,2017-08-03 16:04:48,afternoon,weekday,2017-08-03,16:04:48,2017,8,16
7806,bread,2017-08-03 16:59:45,afternoon,weekday,2017-08-03,16:59:45,2017,8,16
7806,pastry,2017-08-03 16:59:45,afternoon,weekday,2017-08-03,16:59:45,2017,8,16
7807,coffee,2017-08-03 17:05:43,evening,weekday,2017-08-03,17:05:43,2017,8,17
7807,tiffin,2017-08-03 17:05:43,evening,weekday,2017-08-03,17:05:43,2017,8,17
7807,cake,2017-08-03 17:05:43,evening,weekday,2017-08-03,17:05:43,2017,8,17
7807,truffles,2017-08-03 17:05:43,evening,weekday,2017-08-03,17:05:43,2017,8,17
7808,coffee,2017-09-03 08:34:38,morning,weekday,2017-09-03,08:34:38,2017,9,8
7808,jammie dodgers,2017-09-03 08:34:38,morning,weekday,2017-09-03,08:34:38,2017,9,8
7809,coffee,2017-09-03 08:35:05,morning,weekday,2017-09-03,08:35:05,2017,9,8
7809,toast,2017-09-03 08:35:05,morning,weekday,2017-09-03,08:35:05,2017,9,8
7810,bread,2017-09-03 08:38:28,morning,weekday,2017-09-03,08:38:28,2017,9,8
7811,pastry,2017-09-03 09:06:47,morning,weekday,2017-09-03,09:06:47,2017,9,9
7811,coffee,2017-09-03 09:06:47,morning,weekday,2017-09-03,09:06:47,2017,9,9
7812,coffee,2017-09-03 09:41:08,morning,weekday,2017-09-03,09:41:08,2017,9,9
7813,coffee,2017-09-03 10:03:31,morning,weekday,2017-09-03,10:03:31,2017,9,10
7813,toast,2017-09-03 10:03:31,morning,weekday,2017-09-03,10:03:31,2017,9,10
7813,bread,2017-09-03 10:03:31,morning,weekday,2017-09-03,10:03:31,2017,9,10
7814,baguette,2017-09-03 10:03:55,morning,weekday,2017-09-03,10:03:55,2017,9,10
7815,coffee,2017-09-03 10:06:43,morning,weekday,2017-09-03,10:06:43,2017,9,10
7815,toast,2017-09-03 10:06:43,morning,weekday,2017-09-03,10:06:43,2017,9,10
7816,coffee,2017-09-03 10:11:11,morning,weekday,2017-09-03,10:11:11,2017,9,10
7816,tea,2017-09-03 10:11:11,morning,weekday,2017-09-03,10:11:11,2017,9,10
7816,cake,2017-09-03 10:11:11,morning,weekday,2017-09-03,10:11:11,2017,9,10
7816,bread,2017-09-03 10:11:11,morning,weekday,2017-09-03,10:11:11,2017,9,10
7817,bread,2017-09-03 10:13:58,morning,weekday,2017-09-03,10:13:58,2017,9,10
7817,hot chocolate,2017-09-03 10:13:58,morning,weekday,2017-09-03,10:13:58,2017,9,10
7818,coffee,2017-09-03 10:22:10,morning,weekday,2017-09-03,10:22:10,2017,9,10
7818,baguette,2017-09-03 10:22:10,morning,weekday,2017-09-03,10:22:10,2017,9,10
7819,tiffin,2017-09-03 10:58:58,morning,weekday,2017-09-03,10:58:58,2017,9,10
7819,cake,2017-09-03 10:58:58,morning,weekday,2017-09-03,10:58:58,2017,9,10
7820,coffee,2017-09-03 11:12:57,morning,weekday,2017-09-03,11:12:57,2017,9,11
7821,coffee,2017-09-03 11:14:17,morning,weekday,2017-09-03,11:14:17,2017,9,11
7822,cake,2017-09-03 11:17:12,morning,weekday,2017-09-03,11:17:12,2017,9,11
7822,juice,2017-09-03 11:17:12,morning,weekday,2017-09-03,11:17:12,2017,9,11
7823,bread,2017-09-03 11:37:24,morning,weekday,2017-09-03,11:37:24,2017,9,11
7824,coffee,2017-09-03 11:52:36,morning,weekday,2017-09-03,11:52:36,2017,9,11
7824,tiffin,2017-09-03 11:52:36,morning,weekday,2017-09-03,11:52:36,2017,9,11
7825,tea,2017-09-03 12:35:44,afternoon,weekday,2017-09-03,12:35:44,2017,9,12
7825,sandwich,2017-09-03 12:35:44,afternoon,weekday,2017-09-03,12:35:44,2017,9,12
7826,sandwich,2017-09-03 12:36:22,afternoon,weekday,2017-09-03,12:36:22,2017,9,12
7826,tea,2017-09-03 12:36:22,afternoon,weekday,2017-09-03,12:36:22,2017,9,12
7827,coffee,2017-09-03 12:37:45,afternoon,weekday,2017-09-03,12:37:45,2017,9,12
7827,chicken stew,2017-09-03 12:37:45,afternoon,weekday,2017-09-03,12:37:45,2017,9,12
7828,sandwich,2017-09-03 12:56:06,afternoon,weekday,2017-09-03,12:56:06,2017,9,12
7828,cookies,2017-09-03 12:56:06,afternoon,weekday,2017-09-03,12:56:06,2017,9,12
7829,salad,2017-09-03 12:58:13,afternoon,weekday,2017-09-03,12:58:13,2017,9,12
7829,coffee,2017-09-03 12:58:13,afternoon,weekday,2017-09-03,12:58:13,2017,9,12
7829,juice,2017-09-03 12:58:13,afternoon,weekday,2017-09-03,12:58:13,2017,9,12
7830,tea,2017-09-03 13:00:24,afternoon,weekday,2017-09-03,13:00:24,2017,9,13
7830,bread,2017-09-03 13:00:24,afternoon,weekday,2017-09-03,13:00:24,2017,9,13
7830,salad,2017-09-03 13:00:24,afternoon,weekday,2017-09-03,13:00:24,2017,9,13
7830,sandwich,2017-09-03 13:00:24,afternoon,weekday,2017-09-03,13:00:24,2017,9,13
7831,bread,2017-09-03 13:13:39,afternoon,weekday,2017-09-03,13:13:39,2017,9,13
7831,pastry,2017-09-03 13:13:39,afternoon,weekday,2017-09-03,13:13:39,2017,9,13
7831,truffles,2017-09-03 13:13:39,afternoon,weekday,2017-09-03,13:13:39,2017,9,13
7832,bread,2017-09-03 13:15:30,afternoon,weekday,2017-09-03,13:15:30,2017,9,13
7832,scandinavian,2017-09-03 13:15:30,afternoon,weekday,2017-09-03,13:15:30,2017,9,13
7833,chicken stew,2017-09-03 13:16:19,afternoon,weekday,2017-09-03,13:16:19,2017,9,13
7833,coffee,2017-09-03 13:16:19,afternoon,weekday,2017-09-03,13:16:19,2017,9,13
7834,soup,2017-09-03 13:17:53,afternoon,weekday,2017-09-03,13:17:53,2017,9,13
7835,coffee,2017-09-03 13:30:41,afternoon,weekday,2017-09-03,13:30:41,2017,9,13
7835,sandwich,2017-09-03 13:30:41,afternoon,weekday,2017-09-03,13:30:41,2017,9,13
7836,cookies,2017-09-03 13:31:42,afternoon,weekday,2017-09-03,13:31:42,2017,9,13
7836,soup,2017-09-03 13:31:42,afternoon,weekday,2017-09-03,13:31:42,2017,9,13
7837,christmas common,2017-09-03 13:32:14,afternoon,weekday,2017-09-03,13:32:14,2017,9,13
7838,coffee,2017-09-03 13:39:20,afternoon,weekday,2017-09-03,13:39:20,2017,9,13
7839,soup,2017-09-03 14:13:36,afternoon,weekday,2017-09-03,14:13:36,2017,9,14
7839,sandwich,2017-09-03 14:13:36,afternoon,weekday,2017-09-03,14:13:36,2017,9,14
7839,coffee,2017-09-03 14:13:36,afternoon,weekday,2017-09-03,14:13:36,2017,9,14
7839,medialuna,2017-09-03 14:13:36,afternoon,weekday,2017-09-03,14:13:36,2017,9,14
7840,coffee,2017-09-03 14:16:50,afternoon,weekday,2017-09-03,14:16:50,2017,9,14
7840,coffee,2017-09-03 14:16:50,afternoon,weekday,2017-09-03,14:16:50,2017,9,14
7840,hot chocolate,2017-09-03 14:16:50,afternoon,weekday,2017-09-03,14:16:50,2017,9,14
7840,coffee,2017-09-03 14:16:50,afternoon,weekday,2017-09-03,14:16:50,2017,9,14
7840,pastry,2017-09-03 14:16:50,afternoon,weekday,2017-09-03,14:16:50,2017,9,14
7840,cake,2017-09-03 14:16:50,afternoon,weekday,2017-09-03,14:16:50,2017,9,14
7841,coffee,2017-09-03 14:23:53,afternoon,weekday,2017-09-03,14:23:53,2017,9,14
7842,pastry,2017-09-03 14:33:27,afternoon,weekday,2017-09-03,14:33:27,2017,9,14
7843,bread,2017-09-03 14:35:39,afternoon,weekday,2017-09-03,14:35:39,2017,9,14
7843,coffee,2017-09-03 14:35:39,afternoon,weekday,2017-09-03,14:35:39,2017,9,14
7843,pastry,2017-09-03 14:35:39,afternoon,weekday,2017-09-03,14:35:39,2017,9,14
7843,chicken stew,2017-09-03 14:35:39,afternoon,weekday,2017-09-03,14:35:39,2017,9,14
7844,coffee,2017-09-03 14:38:58,afternoon,weekday,2017-09-03,14:38:58,2017,9,14
7845,tea,2017-09-03 14:58:25,afternoon,weekday,2017-09-03,14:58:25,2017,9,14
7845,cake,2017-09-03 14:58:25,afternoon,weekday,2017-09-03,14:58:25,2017,9,14
7846,truffles,2017-09-03 15:08:48,afternoon,weekday,2017-09-03,15:08:48,2017,9,15
7846,spanish brunch,2017-09-03 15:08:48,afternoon,weekday,2017-09-03,15:08:48,2017,9,15
7846,cake,2017-09-03 15:08:48,afternoon,weekday,2017-09-03,15:08:48,2017,9,15
7846,coffee,2017-09-03 15:08:48,afternoon,weekday,2017-09-03,15:08:48,2017,9,15
7847,truffles,2017-09-03 15:09:23,afternoon,weekday,2017-09-03,15:09:23,2017,9,15
7847,spanish brunch,2017-09-03 15:09:23,afternoon,weekday,2017-09-03,15:09:23,2017,9,15
7847,cake,2017-09-03 15:09:23,afternoon,weekday,2017-09-03,15:09:23,2017,9,15
7848,bread,2017-09-03 15:22:27,afternoon,weekday,2017-09-03,15:22:27,2017,9,15
7848,tea,2017-09-03 15:22:27,afternoon,weekday,2017-09-03,15:22:27,2017,9,15
7848,scone,2017-09-03 15:22:27,afternoon,weekday,2017-09-03,15:22:27,2017,9,15
7849,coke,2017-09-03 15:23:06,afternoon,weekday,2017-09-03,15:23:06,2017,9,15
7849,tea,2017-09-03 15:23:06,afternoon,weekday,2017-09-03,15:23:06,2017,9,15
7850,tea,2017-09-03 15:42:32,afternoon,weekday,2017-09-03,15:42:32,2017,9,15
7850,cake,2017-09-03 15:42:32,afternoon,weekday,2017-09-03,15:42:32,2017,9,15
7851,coke,2017-09-03 16:16:51,afternoon,weekday,2017-09-03,16:16:51,2017,9,16
7852,bread,2017-09-03 16:40:48,afternoon,weekday,2017-09-03,16:40:48,2017,9,16
7852,cake,2017-09-03 16:40:48,afternoon,weekday,2017-09-03,16:40:48,2017,9,16
7852,coffee,2017-09-03 16:40:48,afternoon,weekday,2017-09-03,16:40:48,2017,9,16
7852,bread,2017-09-03 16:40:48,afternoon,weekday,2017-09-03,16:40:48,2017,9,16
7853,coffee,2017-09-03 17:19:00,evening,weekday,2017-09-03,17:19:00,2017,9,17
7853,coffee,2017-09-03 17:19:00,evening,weekday,2017-09-03,17:19:00,2017,9,17
7853,tea,2017-09-03 17:19:00,evening,weekday,2017-09-03,17:19:00,2017,9,17
7853,cake,2017-09-03 17:19:00,evening,weekday,2017-09-03,17:19:00,2017,9,17
7853,scone,2017-09-03 17:19:00,evening,weekday,2017-09-03,17:19:00,2017,9,17
7853,cookies,2017-09-03 17:19:00,evening,weekday,2017-09-03,17:19:00,2017,9,17
7854,coffee,2017-10-03 08:05:41,morning,weekday,2017-10-03,08:05:41,2017,10,8
7855,coffee,2017-10-03 08:14:22,morning,weekday,2017-10-03,08:14:22,2017,10,8
7856,coffee,2017-10-03 08:26:51,morning,weekday,2017-10-03,08:26:51,2017,10,8
7857,bread,2017-10-03 08:37:21,morning,weekday,2017-10-03,08:37:21,2017,10,8
7858,coffee,2017-10-03 08:42:42,morning,weekday,2017-10-03,08:42:42,2017,10,8
7858,bread,2017-10-03 08:42:42,morning,weekday,2017-10-03,08:42:42,2017,10,8
7858,pastry,2017-10-03 08:42:42,morning,weekday,2017-10-03,08:42:42,2017,10,8
7859,coffee,2017-10-03 08:45:43,morning,weekday,2017-10-03,08:45:43,2017,10,8
7859,bread,2017-10-03 08:45:43,morning,weekday,2017-10-03,08:45:43,2017,10,8
7859,spanish brunch,2017-10-03 08:45:43,morning,weekday,2017-10-03,08:45:43,2017,10,8
7860,bread,2017-10-03 08:47:01,morning,weekday,2017-10-03,08:47:01,2017,10,8
7860,toast,2017-10-03 08:47:01,morning,weekday,2017-10-03,08:47:01,2017,10,8
7861,bread,2017-10-03 08:48:49,morning,weekday,2017-10-03,08:48:49,2017,10,8
7862,baguette,2017-10-03 08:51:52,morning,weekday,2017-10-03,08:51:52,2017,10,8
7863,coffee,2017-10-03 08:57:45,morning,weekday,2017-10-03,08:57:45,2017,10,8
7863,pastry,2017-10-03 08:57:45,morning,weekday,2017-10-03,08:57:45,2017,10,8
7864,hot chocolate,2017-10-03 09:01:22,morning,weekday,2017-10-03,09:01:22,2017,10,9
7864,tea,2017-10-03 09:01:22,morning,weekday,2017-10-03,09:01:22,2017,10,9
7864,cake,2017-10-03 09:01:22,morning,weekday,2017-10-03,09:01:22,2017,10,9
7865,coffee,2017-10-03 09:04:36,morning,weekday,2017-10-03,09:04:36,2017,10,9
7865,bread,2017-10-03 09:04:36,morning,weekday,2017-10-03,09:04:36,2017,10,9
7866,bread,2017-10-03 09:05:33,morning,weekday,2017-10-03,09:05:33,2017,10,9
7866,bread,2017-10-03 09:05:33,morning,weekday,2017-10-03,09:05:33,2017,10,9
7866,pastry,2017-10-03 09:05:33,morning,weekday,2017-10-03,09:05:33,2017,10,9
7867,coffee,2017-10-03 09:08:06,morning,weekday,2017-10-03,09:08:06,2017,10,9
7868,pastry,2017-10-03 09:20:05,morning,weekday,2017-10-03,09:20:05,2017,10,9
7868,pastry,2017-10-03 09:20:05,morning,weekday,2017-10-03,09:20:05,2017,10,9
7869,bread,2017-10-03 09:23:03,morning,weekday,2017-10-03,09:23:03,2017,10,9
7869,coffee,2017-10-03 09:23:03,morning,weekday,2017-10-03,09:23:03,2017,10,9
7869,coffee,2017-10-03 09:23:03,morning,weekday,2017-10-03,09:23:03,2017,10,9
7869,bread,2017-10-03 09:23:03,morning,weekday,2017-10-03,09:23:03,2017,10,9
7869,toast,2017-10-03 09:23:03,morning,weekday,2017-10-03,09:23:03,2017,10,9
7870,coffee,2017-10-03 09:37:00,morning,weekday,2017-10-03,09:37:00,2017,10,9
7871,bread,2017-10-03 09:51:26,morning,weekday,2017-10-03,09:51:26,2017,10,9
7872,coffee,2017-10-03 09:59:22,morning,weekday,2017-10-03,09:59:22,2017,10,9
7873,bread,2017-10-03 10:02:09,morning,weekday,2017-10-03,10:02:09,2017,10,10
7873,cookies,2017-10-03 10:02:09,morning,weekday,2017-10-03,10:02:09,2017,10,10
7874,medialuna,2017-10-03 10:03:59,morning,weekday,2017-10-03,10:03:59,2017,10,10
7874,bread,2017-10-03 10:03:59,morning,weekday,2017-10-03,10:03:59,2017,10,10
7875,tea,2017-10-03 10:08:00,morning,weekday,2017-10-03,10:08:00,2017,10,10
7876,coffee,2017-10-03 10:19:30,morning,weekday,2017-10-03,10:19:30,2017,10,10
7876,cake,2017-10-03 10:19:30,morning,weekday,2017-10-03,10:19:30,2017,10,10
7876,jam,2017-10-03 10:19:30,morning,weekday,2017-10-03,10:19:30,2017,10,10
7876,truffles,2017-10-03 10:19:30,morning,weekday,2017-10-03,10:19:30,2017,10,10
7877,coffee,2017-10-03 10:23:23,morning,weekday,2017-10-03,10:23:23,2017,10,10
7877,coffee,2017-10-03 10:23:23,morning,weekday,2017-10-03,10:23:23,2017,10,10
7877,juice,2017-10-03 10:23:23,morning,weekday,2017-10-03,10:23:23,2017,10,10
7877,pastry,2017-10-03 10:23:23,morning,weekday,2017-10-03,10:23:23,2017,10,10
7877,cookies,2017-10-03 10:23:23,morning,weekday,2017-10-03,10:23:23,2017,10,10
7878,coffee,2017-10-03 10:39:31,morning,weekday,2017-10-03,10:39:31,2017,10,10
7878,tiffin,2017-10-03 10:39:31,morning,weekday,2017-10-03,10:39:31,2017,10,10
7878,bread,2017-10-03 10:39:31,morning,weekday,2017-10-03,10:39:31,2017,10,10
7879,cake,2017-10-03 10:45:21,morning,weekday,2017-10-03,10:45:21,2017,10,10
7879,cookies,2017-10-03 10:45:21,morning,weekday,2017-10-03,10:45:21,2017,10,10
7879,cookies,2017-10-03 10:45:21,morning,weekday,2017-10-03,10:45:21,2017,10,10
